#RPLIDAR SCAN DATA
#COUNT=1252
#Angule	Distance	Quality
321.2952 4020.0 188
321.5424 4060.0 188
321.8115 4096.0 188
322.0148 4160.0 188
322.2784 4224.0 188
322.5311 4288.0 188
322.7948 4336.0 188
323.5748 4416.0 188
323.8275 4408.0 188
324.0912 4400.0 188
324.3549 4400.0 188
324.6075 4392.0 188
324.8712 4384.0 188
325.1404 4376.0 188
325.3876 4368.0 188
325.6512 4360.0 188
325.9204 4360.0 188
326.1676 4360.0 188
326.4368 4352.0 188
326.7004 4344.0 188
326.9531 4336.0 188
327.2168 4328.0 188
327.4805 4328.0 188
327.7332 4320.0 188
327.9968 4312.0 188
328.2495 4312.0 188
328.5132 4304.0 188
328.7769 4304.0 188
329.0295 4296.0 188
329.2932 4296.0 188
329.5624 4288.0 188
329.8096 4280.0 188
330.0732 4280.0 188
330.3259 4272.0 188
330.5896 4264.0 188
330.8588 4264.0 188
331.1060 4256.0 188
331.3696 4248.0 188
331.6223 4240.0 188
331.8860 4240.0 188
332.1387 4240.0 188
332.4023 4240.0 188
332.6715 4232.0 188
332.9187 4224.0 188
333.1824 4224.0 188
333.4351 4224.0 188
333.6987 4216.0 188
333.9679 4216.0 188
334.2151 4208.0 188
334.4843 4208.0 188
334.7314 4208.0 188
334.9951 4208.0 188
335.2478 4200.0 188
335.5115 4192.0 188
335.7806 4192.0 188
336.0278 4184.0 188
336.2915 4184.0 188
